;shortname;fullname;category
715;EEEFMPROFESSORAFILOMENAQUITIBA_2ªN01EJA-EM_2ª ETAPA_PIPAT_INEP32044747_1984_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
716;EEEFMPROFESSORAFILOMENAQUITIBA_2ªN01-EM_PROINPAC_INEP32044747_6028_2024;;6622
717;EEEFMPROFESSORAFILOMENAQUITIBA_3ªN01EJA-EM_3ª ETAPA_PIPAT_INEP32044747_2582_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
718;EEEFMPROFESSORAFILOMENAQUITIBA_3ªN01-EM_PROINPAC_INEP32044747_5762_2024;;6622
719;CEEFMTIPASTOROLIVEIRADEARAUJO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32081634_290_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
720;CEEFMTIPASTOROLIVEIRADEARAUJO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32081634_916_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
721;CEEFMTIPASTOROLIVEIRADEARAUJO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32081634_1532_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
722;CEEFMTIPROFMAURAABAURRE_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32039417_292_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
723;CEEFMTIPROFMAURAABAURRE_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32039417_2163_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
724;CEEFMTIPROFMAURAABAURRE_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32039417_3855_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
725;EEEFMADOLFINAZAMPROGNO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32038852_361_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
726;EEEFMADOLFINAZAMPROGNO_1ªN01-EJA-EP-ALG_1ª ETAPA_PIPAT_INEP32038852_983_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
727;EEEFMADOLFINAZAMPROGNO_2ªM01-EJA-EM_2ª ETAPA_PVI1_INEP32038852_5230_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
728;EEEFMADOLFINAZAMPROGNO_2ªM01-EJA-EM_2ª ETAPA_PVI2_INEP32038852_5230_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
729;EEEFMADOLFINAZAMPROGNO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32038852_1602_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
730;EEEFMADOLFINAZAMPROGNO_2ªN02-EJA-EM_2ª ETAPA_PIPAT_INEP32038852_2227_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
731;EEEFMADOLFINAZAMPROGNO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32038852_2800_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
732;EEEFMADOLFINAZAMPROGNO_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32038852_3351_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
733;EEEFMAGENORDESOUZALE_1ªN01-EM_EO_INEP32038488_79_2024;ESTUDO ORIENTADO;6622
734;EEEFMAGENORDESOUZALE_1ªN01-EM_PROINPAC_INEP32038488_79_2024;;6622
735;EEEFMAGENORDESOUZALE_1ªN01-EM_PV_INEP32038488_79_2024;PROJETO DE VIDA;6622
736;EEEFMAGENORDESOUZALE_1ªN02-EM_EO_INEP32038488_229_2024;ESTUDO ORIENTADO;6622
737;EEEFMAGENORDESOUZALE_1ªN02-EM_PROINPAC_INEP32038488_229_2024;;6622
738;EEEFMAGENORDESOUZALE_1ªN02-EM_PV_INEP32038488_229_2024;PROJETO DE VIDA;6622
739;EEEFMAGENORDESOUZALE_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32038488_9_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
740;EEEFMAGENORDESOUZALE_2ªN01-EM-NAR_PROINPAC_INEP32038488_98_2024;;6622
741;EEEFMAGENORDESOUZALE_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32038488_186_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
742;EEEFMAGENORDESOUZALE_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32038488_202_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
743;EEEFMAGENORDESOUZALE_3ªN01-EM-NAR_PROINPAC_INEP32038488_60_2024;;6622
744;EEEFMAGENORDESOUZALE_3ªN02-EM_PROINPAC_INEP32038488_117_2024;;6622
745;EEEFMCATHARINACHEQUER_2ªN01-EJA-EP-ASM_2ª ETAPA_PIPAT_INEP32039387_206_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
746;EEEFMCATHARINACHEQUER_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32039387_175_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
747;EEEFMFLORENTINOAVIDOS_2ªM01-EJA-EM_2ª ETAPA_PVI1_INEP32039409_6975_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
748;EEEFMFLORENTINOAVIDOS_2ªM01-EJA-EM_2ª ETAPA_PVI2_INEP32039409_6975_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
749;EEEFMJUDITHDASILVAGOESCOUTINHO_2ªN01-EJA-EM-ALG_2ª ETAPA_PIPAT_INEP32039603_7436_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
750;EEEFMJUDITHDASILVAGOESCOUTINHO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32039603_6967_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
751;EEEFMMARCILIODIAS_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32039565_2455_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
752;EEEFMMARCILIODIAS_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32039565_1849_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
753;EEEFMMARCILIODIAS_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32039565_3027_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
754;EEEFMSILVIOROCIO_2ªN01-EJA-EM-ARH_2ª ETAPA_PIPAT_INEP32039883_1401_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
755;EEEFMSILVIOROCIO_3ªN01-EJA-EM-ARH_3ª ETAPA_PIPAT_INEP32039883_3195_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
756;EEEFMSILVIOROCIO_4ªN01-EJA-EM-ARH_4ª ETAPA_PIPAT_INEP32039883_2032_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
757;EEEFMTERRAVERMELHA_1ªN01-EJA-EP-AAD_1ª ETAPA_PIPAT_INEP32038461_6871_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
758;EEEFMTERRAVERMELHA_1ªN02-EJA-EP-AAD_1ª ETAPA_PIPAT_INEP32038461_6887_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
759;EEEFMTERRAVERMELHA_1ªN03-EJA-EP-AAD_1ª ETAPA_PIPAT_INEP32038461_6904_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
760;EEEFMTERRAVERMELHA_2ªN01-EJA-EP-AAD_2ª ETAPA_PIPAT_INEP32038461_5788_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
761;EEEFMTERRAVERMELHA_2ªN02-EJA-EP-AAD_2ª ETAPA_PIPAT_INEP32038461_6789_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
762;EEEFMTERRAVERMELHA_3ªN01-EJA-EP-AAD_3ª ETAPA_PIPAT_INEP32038461_5185_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
763;EEEFMTERRAVERMELHA_3ªN02-EJA-EP-AAD_3ª ETAPA_PIPAT_INEP32038461_5480_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
764;EEEFMTERRAVERMELHA_4ªN01-EJA-EP-AAD_4ª ETAPA_PIPAT_INEP32038461_6919_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
765;EEEFMTERRAVERMELHA_4ªN02-EJA-EP-AAD_4ª ETAPA_PIPAT_INEP32038461_6932_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
766;EEEFMTERRAVERMELHA_4ªN03-EJA-EP-AAD_4ª ETAPA_PIPAT_INEP32038461_6942_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
767;EEEMBENICIOGONCALVES_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32039085_7186_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
768;EEEMBENICIOGONCALVES_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32039085_5808_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
769;EEEMBENICIOGONCALVES_3ªM01-EJA-EM_3ª ETAPA_PVI1_INEP32039085_5807_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
770;EEEMBENICIOGONCALVES_3ªM01-EJA-EM_3ª ETAPA_PVI2_INEP32039085_5807_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
771;EEEMBENICIOGONCALVES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32039085_6064_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
772;EEEMGODOFREDOSCHNEIDER_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32038755_831_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
773;EEEMGODOFREDOSCHNEIDER_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32038755_2105_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
774;EEEMGODOFREDOSCHNEIDER_3ªM01-EJA-EM_3ª ETAPA_PVI1_INEP32038755_5823_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
775;EEEMGODOFREDOSCHNEIDER_3ªM01-EJA-EM_3ª ETAPA_PVI2_INEP32038755_5823_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
776;EEEMGODOFREDOSCHNEIDER_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32038755_2695_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
777;EEEMMARIOGURGEL_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32079230_841_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
778;EEEMMARIOGURGEL_2ªM01-EJA-EM_2ª ETAPA_PVI1_INEP32079230_3815_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
779;EEEMMARIOGURGEL_2ªM01-EJA-EM_2ª ETAPA_PVI2_INEP32079230_3815_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
780;EEEMMARIOGURGEL_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32079230_1482_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
781;EEEMMARIOGURGEL_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32079230_2114_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
